"""ID"";""CategoryDrivingLicence"";""AgeDrivingLicenseHolder"";""Region"";""Periods"";""PeopleWithADrivingLicence_1"""
"""21793"";""A028209"";""71500"";""PV22  "";""2018JJ00"";""      47"""
"""21794"";""A028209"";""71500"";""PV22  "";""2019JJ00"";""      51"""
"""21795"";""A028209"";""71500"";""PV22  "";""2020JJ00"";""      68"""
"""21796"";""A028209"";""71500"";""PV22  "";""2021JJ00"";""      98"""
"""21797"";""A028209"";""71500"";""PV22  "";""2022JJ00"";""     102"""
"""21798"";""A028209"";""71500"";""PV23  "";""2014JJ00"";""      90"""
"""21799"";""A028209"";""71500"";""PV23  "";""2015JJ00"";""      85"""
"""21800"";""A028209"";""71500"";""PV23  "";""2016JJ00"";""      80"""
"""21801"";""A028209"";""71500"";""PV23  "";""2017JJ00"";""      79"""
"""21802"";""A028209"";""71500"";""PV23  "";""2018JJ00"";""      77"""
"""21803"";""A028209"";""71500"";""PV23  "";""2019JJ00"";""      77"""
"""21804"";""A028209"";""71500"";""PV23  "";""2020JJ00"";""      99"""
"""21805"";""A028209"";""71500"";""PV23  "";""2021JJ00"";""     112"""
"""21806"";""A028209"";""71500"";""PV23  "";""2022JJ00"";""     145"""
"""21807"";""A028209"";""71500"";""PV24  "";""2014JJ00"";""      24"""
"""21808"";""A028209"";""71500"";""PV24  "";""2015JJ00"";""      27"""
"""21809"";""A028209"";""71500"";""PV24  "";""2016JJ00"";""      28"""
"""21810"";""A028209"";""71500"";""PV24  "";""2017JJ00"";""      31"""
"""21811"";""A028209"";""71500"";""PV24  "";""2018JJ00"";""      37"""
"""21812"";""A028209"";""71500"";""PV24  "";""2019JJ00"";""      38"""
"""21813"";""A028209"";""71500"";""PV24  "";""2020JJ00"";""      41"""
"""21814"";""A028209"";""71500"";""PV24  "";""2021JJ00"";""      52"""
"""21815"";""A028209"";""71500"";""PV24  "";""2022JJ00"";""      71"""
"""21816"";""A028209"";""71500"";""PV25  "";""2014JJ00"";""     175"""
"""21817"";""A028209"";""71500"";""PV25  "";""2015JJ00"";""     161"""
"""21818"";""A028209"";""71500"";""PV25  "";""2016JJ00"";""     155"""
"""21819"";""A028209"";""71500"";""PV25  "";""2017JJ00"";""     158"""
"""21820"";""A028209"";""71500"";""PV25  "";""2018JJ00"";""     169"""
"""21821"";""A028209"";""71500"";""PV25  "";""2019JJ00"";""     199"""
"""21822"";""A028209"";""71500"";""PV25  "";""2020JJ00"";""     220"""
"""21823"";""A028209"";""71500"";""PV25  "";""2021JJ00"";""     284"""
"""21824"";""A028209"";""71500"";""PV25  "";""2022JJ00"";""     354"""
"""21825"";""A028209"";""71500"";""PV26  "";""2014JJ00"";""      81"""
"""21826"";""A028209"";""71500"";""PV26  "";""2015JJ00"";""      66"""
"""21827"";""A028209"";""71500"";""PV26  "";""2016JJ00"";""      61"""
"""21828"";""A028209"";""71500"";""PV26  "";""2017JJ00"";""      62"""
"""21829"";""A028209"";""71500"";""PV26  "";""2018JJ00"";""      70"""
"""21830"";""A028209"";""71500"";""PV26  "";""2019JJ00"";""      83"""
"""21831"";""A028209"";""71500"";""PV26  "";""2020JJ00"";""      97"""
"""21832"";""A028209"";""71500"";""PV26  "";""2021JJ00"";""     130"""
"""21833"";""A028209"";""71500"";""PV26  "";""2022JJ00"";""     157"""
"""21834"";""A028209"";""71500"";""PV27  "";""2014JJ00"";""     217"""
"""21835"";""A028209"";""71500"";""PV27  "";""2015JJ00"";""     190"""
"""21836"";""A028209"";""71500"";""PV27  "";""2016JJ00"";""     193"""
"""21837"";""A028209"";""71500"";""PV27  "";""2017JJ00"";""     201"""
"""21838"";""A028209"";""71500"";""PV27  "";""2018JJ00"";""     230"""
"""21839"";""A028209"";""71500"";""PV27  "";""2019JJ00"";""     250"""
"""21840"";""A028209"";""71500"";""PV27  "";""2020JJ00"";""     292"""
"""21841"";""A028209"";""71500"";""PV27  "";""2021JJ00"";""     356"""
"""21842"";""A028209"";""71500"";""PV27  "";""2022JJ00"";""     404"""
"""21843"";""A028209"";""71500"";""PV28  "";""2014JJ00"";""     225"""
"""21844"";""A028209"";""71500"";""PV28  "";""2015JJ00"";""     198"""
"""21845"";""A028209"";""71500"";""PV28  "";""2016JJ00"";""     177"""
"""21846"";""A028209"";""71500"";""PV28  "";""2017JJ00"";""     179"""
"""21847"";""A028209"";""71500"";""PV28  "";""2018JJ00"";""     175"""
"""21848"";""A028209"";""71500"";""PV28  "";""2019JJ00"";""     210"""
"""21849"";""A028209"";""71500"";""PV28  "";""2020JJ00"";""     271"""
"""21850"";""A028209"";""71500"";""PV28  "";""2021JJ00"";""     333"""
"""21851"";""A028209"";""71500"";""PV28  "";""2022JJ00"";""     371"""
"""21852"";""A028209"";""71500"";""PV29  "";""2014JJ00"";""      40"""
"""21853"";""A028209"";""71500"";""PV29  "";""2015JJ00"";""      35"""
"""21854"";""A028209"";""71500"";""PV29  "";""2016JJ00"";""      34"""
"""21855"";""A028209"";""71500"";""PV29  "";""2017JJ00"";""      34"""
"""21856"";""A028209"";""71500"";""PV29  "";""2018JJ00"";""      38"""
"""21857"";""A028209"";""71500"";""PV29  "";""2019JJ00"";""      48"""
"""21858"";""A028209"";""71500"";""PV29  "";""2020JJ00"";""      66"""
"""21859"";""A028209"";""71500"";""PV29  "";""2021JJ00"";""      78"""
"""21860"";""A028209"";""71500"";""PV29  "";""2022JJ00"";""      81"""
"""21861"";""A028209"";""71500"";""PV30  "";""2014JJ00"";""     225"""
"""21862"";""A028209"";""71500"";""PV30  "";""2015JJ00"";""     201"""
"""21863"";""A028209"";""71500"";""PV30  "";""2016JJ00"";""     208"""
"""21864"";""A028209"";""71500"";""PV30  "";""2017JJ00"";""     228"""
"""21865"";""A028209"";""71500"";""PV30  "";""2018JJ00"";""     255"""
"""21866"";""A028209"";""71500"";""PV30  "";""2019JJ00"";""     272"""
"""21867"";""A028209"";""71500"";""PV30  "";""2020JJ00"";""     317"""
"""21868"";""A028209"";""71500"";""PV30  "";""2021JJ00"";""     394"""
"""21869"";""A028209"";""71500"";""PV30  "";""2022JJ00"";""     448"""
"""21870"";""A028209"";""71500"";""PV31  "";""2014JJ00"";""      89"""
"""21871"";""A028209"";""71500"";""PV31  "";""2015JJ00"";""      72"""
"""21872"";""A028209"";""71500"";""PV31  "";""2016JJ00"";""      67"""
"""21873"";""A028209"";""71500"";""PV31  "";""2017JJ00"";""      68"""
"""21874"";""A028209"";""71500"";""PV31  "";""2018JJ00"";""      81"""
"""21875"";""A028209"";""71500"";""PV31  "";""2019JJ00"";""      97"""
"""21876"";""A028209"";""71500"";""PV31  "";""2020JJ00"";""     122"""
"""21877"";""A028209"";""71500"";""PV31  "";""2021JJ00"";""     139"""
"""21878"";""A028209"";""71500"";""PV31  "";""2022JJ00"";""     160"""
"""21879"";""A028209"";""71500"";""PV99  "";""2014JJ00"";""       0"""
"""21880"";""A028209"";""71500"";""PV99  "";""2015JJ00"";""       0"""
"""21881"";""A028209"";""71500"";""PV99  "";""2016JJ00"";""       0"""
"""21882"";""A028209"";""71500"";""PV99  "";""2017JJ00"";""       1"""
"""21883"";""A028209"";""71500"";""PV99  "";""2018JJ00"";""       0"""
"""21884"";""A028209"";""71500"";""PV99  "";""2019JJ00"";""       1"""
"""21885"";""A028209"";""71500"";""PV99  "";""2020JJ00"";""       1"""
"""21886"";""A028209"";""71500"";""PV99  "";""2021JJ00"";""       2"""
"""21887"";""A028209"";""71500"";""PV99  "";""2022JJ00"";""       1"""
"""21888"";""A028209"";""21600"";""NL01  "";""2014JJ00"";""    1563"""
"""21889"";""A028209"";""21600"";""NL01  "";""2015JJ00"";""    1454"""
"""21890"";""A028209"";""21600"";""NL01  "";""2016JJ00"";""    1396"""
"""21891"";""A028209"";""21600"";""NL01  "";""2017JJ00"";""    1341"""
"""21892"";""A028209"";""21600"";""NL01  "";""2018JJ00"";""    1297"""
"""21893"";""A028209"";""21600"";""NL01  "";""2019JJ00"";""    1273"""
"""21894"";""A028209"";""21600"";""NL01  "";""2020JJ00"";""    1488"""
"""21895"";""A028209"";""21600"";""NL01  "";""2021JJ00"";""    1708"""
"""21896"";""A028209"";""21600"";""NL01  "";""2022JJ00"";""    2178"""
"""21897"";""A028209"";""21600"";""LD01  "";""2014JJ00"";""     198"""
"""21898"";""A028209"";""21600"";""LD01  "";""2015JJ00"";""     199"""
"""21899"";""A028209"";""21600"";""LD01  "";""2016JJ00"";""     191"""
"""21900"";""A028209"";""21600"";""LD01  "";""2017JJ00"";""     186"""
"""21901"";""A028209"";""21600"";""LD01  "";""2018JJ00"";""     173"""
"""21902"";""A028209"";""21600"";""LD01  "";""2019JJ00"";""     166"""
"""21903"";""A028209"";""21600"";""LD01  "";""2020JJ00"";""     185"""
"""21904"";""A028209"";""21600"";""LD01  "";""2021JJ00"";""     222"""
"""21905"";""A028209"";""21600"";""LD01  "";""2022JJ00"";""     289"""
"""21906"";""A028209"";""21600"";""LD02  "";""2014JJ00"";""     348"""
"""21907"";""A028209"";""21600"";""LD02  "";""2015JJ00"";""     317"""
"""21908"";""A028209"";""21600"";""LD02  "";""2016JJ00"";""     314"""
"""21909"";""A028209"";""21600"";""LD02  "";""2017JJ00"";""     288"""
"""21910"";""A028209"";""21600"";""LD02  "";""2018JJ00"";""     284"""
"""21911"";""A028209"";""21600"";""LD02  "";""2019JJ00"";""     290"""
"""21912"";""A028209"";""21600"";""LD02  "";""2020JJ00"";""     348"""
"""21913"";""A028209"";""21600"";""LD02  "";""2021JJ00"";""     404"""
"""21914"";""A028209"";""21600"";""LD02  "";""2022JJ00"";""     513"""
"""21915"";""A028209"";""21600"";""LD03  "";""2014JJ00"";""     691"""
"""21916"";""A028209"";""21600"";""LD03  "";""2015JJ00"";""     617"""
"""21917"";""A028209"";""21600"";""LD03  "";""2016JJ00"";""     593"""
"""21918"";""A028209"";""21600"";""LD03  "";""2017JJ00"";""     569"""
"""21919"";""A028209"";""21600"";""LD03  "";""2018JJ00"";""     539"""
"""21920"";""A028209"";""21600"";""LD03  "";""2019JJ00"";""     519"""
"""21921"";""A028209"";""21600"";""LD03  "";""2020JJ00"";""     599"""
"""21922"";""A028209"";""21600"";""LD03  "";""2021JJ00"";""     671"""
"""21923"";""A028209"";""21600"";""LD03  "";""2022JJ00"";""     855"""
"""21924"";""A028209"";""21600"";""LD04  "";""2014JJ00"";""     325"""
"""21925"";""A028209"";""21600"";""LD04  "";""2015JJ00"";""     320"""
"""21926"";""A028209"";""21600"";""LD04  "";""2016JJ00"";""     297"""
"""21927"";""A028209"";""21600"";""LD04  "";""2017JJ00"";""     298"""
"""21928"";""A028209"";""21600"";""LD04  "";""2018JJ00"";""     301"""
"""21929"";""A028209"";""21600"";""LD04  "";""2019JJ00"";""     297"""
"""21930"";""A028209"";""21600"";""LD04  "";""2020JJ00"";""     354"""
"""21931"";""A028209"";""21600"";""LD04  "";""2021JJ00"";""     409"""
"""21932"";""A028209"";""21600"";""LD04  "";""2022JJ00"";""     519"""
"""21933"";""A028209"";""21600"";""LD99  "";""2014JJ00"";""       1"""
"""21934"";""A028209"";""21600"";""LD99  "";""2015JJ00"";""       1"""
"""21935"";""A028209"";""21600"";""LD99  "";""2016JJ00"";""       1"""
"""21936"";""A028209"";""21600"";""LD99  "";""2017JJ00"";""       0"""
"""21937"";""A028209"";""21600"";""LD99  "";""2018JJ00"";""       0"""
"""21938"";""A028209"";""21600"";""LD99  "";""2019JJ00"";""       1"""
"""21939"";""A028209"";""21600"";""LD99  "";""2020JJ00"";""       2"""
"""21940"";""A028209"";""21600"";""LD99  "";""2021JJ00"";""       2"""
"""21941"";""A028209"";""21600"";""LD99  "";""2022JJ00"";""       2"""
"""21942"";""A028209"";""21600"";""PV20  "";""2014JJ00"";""      57"""
"""21943"";""A028209"";""21600"";""PV20  "";""2015JJ00"";""      55"""
"""21944"";""A028209"";""21600"";""PV20  "";""2016JJ00"";""      58"""
"""21945"";""A028209"";""21600"";""PV20  "";""2017JJ00"";""      50"""
"""21946"";""A028209"";""21600"";""PV20  "";""2018JJ00"";""      46"""
"""21947"";""A028209"";""21600"";""PV20  "";""2019JJ00"";""      38"""
"""21948"";""A028209"";""21600"";""PV20  "";""2020JJ00"";""      50"""
"""21949"";""A028209"";""21600"";""PV20  "";""2021JJ00"";""      56"""
"""21950"";""A028209"";""21600"";""PV20  "";""2022JJ00"";""      75"""
"""21951"";""A028209"";""21600"";""PV21  "";""2014JJ00"";""      78"""
"""21952"";""A028209"";""21600"";""PV21  "";""2015JJ00"";""      83"""
"""21953"";""A028209"";""21600"";""PV21  "";""2016JJ00"";""      71"""
"""21954"";""A028209"";""21600"";""PV21  "";""2017JJ00"";""      69"""
"""21955"";""A028209"";""21600"";""PV21  "";""2018JJ00"";""      65"""
"""21956"";""A028209"";""21600"";""PV21  "";""2019JJ00"";""      65"""
"""21957"";""A028209"";""21600"";""PV21  "";""2020JJ00"";""      74"""
"""21958"";""A028209"";""21600"";""PV21  "";""2021JJ00"";""      91"""
"""21959"";""A028209"";""21600"";""PV21  "";""2022JJ00"";""     119"""
"""21960"";""A028209"";""21600"";""PV22  "";""2014JJ00"";""      63"""
"""21961"";""A028209"";""21600"";""PV22  "";""2015JJ00"";""      61"""
"""21962"";""A028209"";""21600"";""PV22  "";""2016JJ00"";""      62"""
"""21963"";""A028209"";""21600"";""PV22  "";""2017JJ00"";""      67"""
"""21964"";""A028209"";""21600"";""PV22  "";""2018JJ00"";""      62"""
"""21965"";""A028209"";""21600"";""PV22  "";""2019JJ00"";""      63"""
"""21966"";""A028209"";""21600"";""PV22  "";""2020JJ00"";""      61"""
"""21967"";""A028209"";""21600"";""PV22  "";""2021JJ00"";""      75"""
"""21968"";""A028209"";""21600"";""PV22  "";""2022JJ00"";""      95"""
"""21969"";""A028209"";""21600"";""PV23  "";""2014JJ00"";""      96"""
"""21970"";""A028209"";""21600"";""PV23  "";""2015JJ00"";""      96"""
"""21971"";""A028209"";""21600"";""PV23  "";""2016JJ00"";""      91"""
"""21972"";""A028209"";""21600"";""PV23  "";""2017JJ00"";""      91"""
"""21973"";""A028209"";""21600"";""PV23  "";""2018JJ00"";""      95"""
"""21974"";""A028209"";""21600"";""PV23  "";""2019JJ00"";""      94"""
"""21975"";""A028209"";""21600"";""PV23  "";""2020JJ00"";""     110"""
"""21976"";""A028209"";""21600"";""PV23  "";""2021JJ00"";""     125"""
"""21977"";""A028209"";""21600"";""PV23  "";""2022JJ00"";""     169"""
"""21978"";""A028209"";""21600"";""PV24  "";""2014JJ00"";""      27"""
"""21979"";""A028209"";""21600"";""PV24  "";""2015JJ00"";""      22"""
"""21980"";""A028209"";""21600"";""PV24  "";""2016JJ00"";""      20"""
"""21981"";""A028209"";""21600"";""PV24  "";""2017JJ00"";""      22"""
"""21982"";""A028209"";""21600"";""PV24  "";""2018JJ00"";""      22"""
"""21983"";""A028209"";""21600"";""PV24  "";""2019JJ00"";""      26"""
"""21984"";""A028209"";""21600"";""PV24  "";""2020JJ00"";""      30"""
"""21985"";""A028209"";""21600"";""PV24  "";""2021JJ00"";""      40"""
"""21986"";""A028209"";""21600"";""PV24  "";""2022JJ00"";""      50"""
"""21987"";""A028209"";""21600"";""PV25  "";""2014JJ00"";""     225"""
"""21988"";""A028209"";""21600"";""PV25  "";""2015JJ00"";""     199"""
"""21989"";""A028209"";""21600"";""PV25  "";""2016JJ00"";""     203"""
"""21990"";""A028209"";""21600"";""PV25  "";""2017JJ00"";""     175"""
"""21991"";""A028209"";""21600"";""PV25  "";""2018JJ00"";""     167"""
"""21992"";""A028209"";""21600"";""PV25  "";""2019JJ00"";""     170"""
"""21993"";""A028209"";""21600"";""PV25  "";""2020JJ00"";""     208"""
"""21994"";""A028209"";""21600"";""PV25  "";""2021JJ00"";""     239"""
"""21995"";""A028209"";""21600"";""PV25  "";""2022JJ00"";""     294"""
"""21996"";""A028209"";""21600"";""PV26  "";""2014JJ00"";""     101"""
"""21997"";""A028209"";""21600"";""PV26  "";""2015JJ00"";""      83"""
"""21998"";""A028209"";""21600"";""PV26  "";""2016JJ00"";""      80"""
"""21999"";""A028209"";""21600"";""PV26  "";""2017JJ00"";""      81"""
"""22000"";""A028209"";""21600"";""PV26  "";""2018JJ00"";""      78"""
"""22001"";""A028209"";""21600"";""PV26  "";""2019JJ00"";""      75"""
"""22002"";""A028209"";""21600"";""PV26  "";""2020JJ00"";""      85"""
"""22003"";""A028209"";""21600"";""PV26  "";""2021JJ00"";""     100"""
"""22004"";""A028209"";""21600"";""PV26  "";""2022JJ00"";""     124"""
"""22005"";""A028209"";""21600"";""PV27  "";""2014JJ00"";""     270"""
"""22006"";""A028209"";""21600"";""PV27  "";""2015JJ00"";""     241"""
"""22007"";""A028209"";""21600"";""PV27  "";""2016JJ00"";""     232"""
"""22008"";""A028209"";""21600"";""PV27  "";""2017JJ00"";""     221"""
"""22009"";""A028209"";""21600"";""PV27  "";""2018JJ00"";""     198"""
"""22010"";""A028209"";""21600"";""PV27  "";""2019JJ00"";""     197"""
"""22011"";""A028209"";""21600"";""PV27  "";""2020JJ00"";""     228"""
"""22012"";""A028209"";""21600"";""PV27  "";""2021JJ00"";""     253"""
"""22013"";""A028209"";""21600"";""PV27  "";""2022JJ00"";""     315"""
"""22014"";""A028209"";""21600"";""PV28  "";""2014JJ00"";""     273"""
"""22015"";""A028209"";""21600"";""PV28  "";""2015JJ00"";""     248"""
"""22016"";""A028209"";""21600"";""PV28  "";""2016JJ00"";""     237"""
"""22017"";""A028209"";""21600"";""PV28  "";""2017JJ00"";""     225"""
"""22018"";""A028209"";""21600"";""PV28  "";""2018JJ00"";""     217"""
"""22019"";""A028209"";""21600"";""PV28  "";""2019JJ00"";""     206"""
"""22020"";""A028209"";""21600"";""PV28  "";""2020JJ00"";""     233"""
"""22021"";""A028209"";""21600"";""PV28  "";""2021JJ00"";""     263"""
"""22022"";""A028209"";""21600"";""PV28  "";""2022JJ00"";""     338"""
"""22023"";""A028209"";""21600"";""PV29  "";""2014JJ00"";""      47"""
"""22024"";""A028209"";""21600"";""PV29  "";""2015JJ00"";""      45"""
"""22025"";""A028209"";""21600"";""PV29  "";""2016JJ00"";""      44"""
"""22026"";""A028209"";""21600"";""PV29  "";""2017JJ00"";""      42"""
"""22027"";""A028209"";""21600"";""PV29  "";""2018JJ00"";""      46"""
"""22028"";""A028209"";""21600"";""PV29  "";""2019JJ00"";""      41"""
"""22029"";""A028209"";""21600"";""PV29  "";""2020JJ00"";""      53"""
"""22030"";""A028209"";""21600"";""PV29  "";""2021JJ00"";""      55"""
"""22031"";""A028209"";""21600"";""PV29  "";""2022JJ00"";""      78"""
"""22032"";""A028209"";""21600"";""PV30  "";""2014JJ00"";""     223"""
"""22033"";""A028209"";""21600"";""PV30  "";""2015JJ00"";""     218"""
"""22034"";""A028209"";""21600"";""PV30  "";""2016JJ00"";""     202"""
"""22035"";""A028209"";""21600"";""PV30  "";""2017JJ00"";""     205"""
"""22036"";""A028209"";""21600"";""PV30  "";""2018JJ00"";""     219"""
"""22037"";""A028209"";""21600"";""PV30  "";""2019JJ00"";""     217"""
"""22038"";""A028209"";""21600"";""PV30  "";""2020JJ00"";""     257"""
"""22039"";""A028209"";""21600"";""PV30  "";""2021JJ00"";""     291"""
"""22040"";""A028209"";""21600"";""PV30  "";""2022JJ00"";""     375"""
"""22041"";""A028209"";""21600"";""PV31  "";""2014JJ00"";""     102"""
"""22042"";""A028209"";""21600"";""PV31  "";""2015JJ00"";""     102"""
"""22043"";""A028209"";""21600"";""PV31  "";""2016JJ00"";""      95"""
"""22044"";""A028209"";""21600"";""PV31  "";""2017JJ00"";""      93"""
"""22045"";""A028209"";""21600"";""PV31  "";""2018JJ00"";""      82"""
"""22046"";""A028209"";""21600"";""PV31  "";""2019JJ00"";""      80"""
"""22047"";""A028209"";""21600"";""PV31  "";""2020JJ00"";""      97"""
"""22048"";""A028209"";""21600"";""PV31  "";""2021JJ00"";""     118"""
"""22049"";""A028209"";""21600"";""PV31  "";""2022JJ00"";""     144"""
"""22050"";""A028209"";""21600"";""PV99  "";""2014JJ00"";""       1"""
"""22051"";""A028209"";""21600"";""PV99  "";""2015JJ00"";""       1"""
"""22052"";""A028209"";""21600"";""PV99  "";""2016JJ00"";""       1"""
"""22053"";""A028209"";""21600"";""PV99  "";""2017JJ00"";""       0"""
"""22054"";""A028209"";""21600"";""PV99  "";""2018JJ00"";""       0"""
"""22055"";""A028209"";""21600"";""PV99  "";""2019JJ00"";""       1"""
"""22056"";""A028209"";""21600"";""PV99  "";""2020JJ00"";""       2"""
"""22057"";""A028209"";""21600"";""PV99  "";""2021JJ00"";""       2"""
"""22058"";""A028209"";""21600"";""PV99  "";""2022JJ00"";""       2"""
"""22059"";""A028209"";""99999"";""NL01  "";""2014JJ00"";""       0"""
"""22060"";""A028209"";""99999"";""NL01  "";""2015JJ00"";""       0"""
"""22061"";""A028209"";""99999"";""NL01  "";""2016JJ00"";""       0"""
"""22062"";""A028209"";""99999"";""NL01  "";""2017JJ00"";""       0"""
"""22063"";""A028209"";""99999"";""NL01  "";""2018JJ00"";""       0"""
"""22064"";""A028209"";""99999"";""NL01  "";""2019JJ00"";""       0"""
"""22065"";""A028209"";""99999"";""NL01  "";""2020JJ00"";""       0"""
"""22066"";""A028209"";""99999"";""NL01  "";""2021JJ00"";""       0"""
"""22067"";""A028209"";""99999"";""NL01  "";""2022JJ00"";""       0"""
"""22068"";""A028209"";""99999"";""LD01  "";""2014JJ00"";""       0"""
"""22069"";""A028209"";""99999"";""LD01  "";""2015JJ00"";""       0"""
"""22070"";""A028209"";""99999"";""LD01  "";""2016JJ00"";""       0"""
"""22071"";""A028209"";""99999"";""LD01  "";""2017JJ00"";""       0"""
